@attribute Time string
@attribute CameraID string
@attribute PlateText string
@attribute VehicleID string


@data
"2024-12-31 23:26:52", "44", ";D7*m*Q", '149'
"2024-12-31 23:26:58", "68", "B;]Qgsm4", '76'
"2024-12-31 23:27:05", "40", "B;D4O44m", '78'
"2024-12-31 23:27:22", "139", "B;;sz%s", '147'
"2024-12-31 23:27:24", "119", "B;D#7s%%", '47'
"2024-12-31 23:27:30", "37", "B;DwmQmm", '18'
"2024-12-31 23:27:38", "119", "B;7Q;#g", '148'
"2024-12-31 23:27:40", "47", "B;DLgmmQ", '59'
"2024-12-31 23:27:56", "103", "B;DEmOQ4", '166'
"2024-12-31 23:27:59", "112", "B;7QQg#", '148'
"2024-12-31 23:28:00", "103", "B;DQm]Q4", '166'
"2024-12-31 23:28:06", "19", "B;Dg7447", '127'
"2024-12-31 23:28:09", "1", "B;DLgmmQ", '59'
"2024-12-31 23:28:26", "44", "B;%>Kss", '25'
"2024-12-31 23:28:28", "67", "B;DEgQ44", '17'
"2024-12-31 23:28:34", "110", "B;DEmOQ4", '166'
"2024-12-31 23:28:36", "53", "B;DOs%sO", '136'
"2024-12-31 23:28:48", "40", "B;D4O44m", '78'
"2024-12-31 23:28:49", "67", "B;DEmOQ4", '166'
"2024-12-31 23:28:50", "1", "B;7QQg#", '148'
"2024-12-31 23:29:34", "1", "B;7QQg#", '148'
"2024-12-31 23:29:37", "112", "B;DL4mmQ", '59'
"2024-12-31 23:29:41", "56", "B;r]%7m4", '8'
"2024-12-31 23:29:46", "15", "B;D4O44m", '78'
"2024-12-31 23:29:51", "73", "B;D%s4Qm", '68'
"2024-12-31 23:29:52", "66", "B;%>Kss", '25'
"2024-12-31 23:30:00", "10", "B;D4%4mQ", '108'
"2024-12-31 23:30:03", "37", "B;DDQOm4", '22'
"2024-12-31 23:30:15", "114", "B;DmmQmm", '18'
"2024-12-31 23:30:19", "18", "B;DEgQ44", '17'
"2024-12-31 23:30:24", "114", "B;DwmQmm", '18'
"2024-12-31 23:30:35", "12", "B;D`*4s%", '144'
"2024-12-31 23:30:38", "10", "B;D4%4mQ", '108'
"2024-12-31 23:30:45", "18", "B;DEgQ44", '17'
"2024-12-31 23:30:46", "135", "B;Dxw77%", '36'
"2024-12-31 23:30:47", "103", "B;4*4sQ", '2'
"2024-12-31 23:30:49", "10", "B;D4%4mQ", '108'
"2024-12-31 23:30:55", "7", "B;]s7mmQ", '6'
"2024-12-31 23:30:56", "19", "U`D4*QQQ", '121'
"2024-12-31 23:31:07", "7", "B;]s7mmQ", '6'
"2024-12-31 23:31:07", "53", "B;DOs%sO", '136'
"2024-12-31 23:31:15", "91", "B;rpss%", '32'
"2024-12-31 23:31:25", "148", "B;D4%4mQ", '108'
"2024-12-31 23:31:28", "37", "B;7QQg#", '148'
"2024-12-31 23:31:30", "77", "B;D@gO*%", '113'
"2024-12-31 23:31:33", "148", "B;D4%4mQ", '108'
"2024-12-31 23:31:35", "58", "B;D4O44m", '78'
"2024-12-31 23:31:36", "44", "B;Dzgg7%", '43'
"2024-12-31 23:31:39", "148", "B;D4%4m;", '108'
"2024-12-31 23:32:04", "77", "B;D%s4Qm", '68'
"2024-12-31 23:32:19", "15", "B;DOs%sO", '136'
"2024-12-31 23:32:22", "76", "B;D4%4mQ", '108'
"2024-12-31 23:32:26", "15", "B;DOs%sO", '136'
"2024-12-31 23:32:41", "55", "B;DrmQs4", '23'
"2024-12-31 23:32:41", "135", "B;D#7s%%", '47'
"2024-12-31 23:32:51", "18", "B;D3m*gQ", '0'
"2024-12-31 23:32:56", "150", "B;D@gO*%", '113'
"2024-12-31 23:33:00", "76", "", '108'
"2024-12-31 23:33:06", "35", "B;DG44%4", '31'
"2024-12-31 23:33:06", "19", "B;r]%7m4", '8'
"2024-12-31 23:33:21", "135", "B;7Q;#g", '148'
"2024-12-31 23:33:28", "104", "B;7QQg#", '148'
"2024-12-31 23:33:29", "75", "B;D4%4mQ", '108'
"2024-12-31 23:33:30", "75", "B;D4%4mQ", '108'
"2024-12-31 23:33:32", "66", "B;Dzgg7%", '43'
"2024-12-31 23:33:33", "66", "B;Dzgg7%", '43'
"2024-12-31 23:33:34", "73", "B;]s7mmQ", '6'
"2024-12-31 23:33:34", "139", "B;DEgQ44", '17'
"2024-12-31 23:33:45", "18", "B;DK4O*4", '66'
"2024-12-31 23:33:57", "47", "B;DiQgm*", '94'
"2024-12-31 23:34:01", "53", "B;D4O44m", '78'
"2024-12-31 23:34:03", "56", "B;DwmQmm", '18'
"2024-12-31 23:34:07", "67", "B;:*4s:", '2'
"2024-12-31 23:34:11", "67", "B;DI%Om%", '129'
"2024-12-31 23:34:12", "12", "B;Dxm*gQ", '0'
"2024-12-31 23:34:26", "150", "B;D@gO*%", '113'
"2024-12-31 23:34:28", "150", "B;D@gO*%", '113'
"2024-12-31 23:34:31", "138", "B;D7*m*Q", '149'
"2024-12-31 23:34:33", "150", "B;D@g:O*%", '113'
"2024-12-31 23:34:33", "66", "B;]OQOsO", '62'
"2024-12-31 23:34:36", "56", "B;DwmQmm", '18'
"2024-12-31 23:34:40", "12", "B;D#7s%%", '47'
"2024-12-31 23:34:42", "77", "B;D%s4Qm", '68'
"2024-12-31 23:34:59", "77", "B;]s7mmQ", '6'
"2024-12-31 23:35:00", "150", "B;D4%4mQ", '108'
"2024-12-31 23:35:00", "150", "B;D4%4m%", '108'
"2024-12-31 23:35:07", "35", "B;D0%4mO", '139'
"2024-12-31 23:35:09", "0", "B;D3Q7%%", '60'
"2024-12-31 23:35:09", "95", "B;DiQgm*", '94'
"2024-12-31 23:35:10", "152", "B;Dxm*gQ", '0'
"2024-12-31 23:35:26", "28", "B;DG44%4", '31'
"2024-12-31 23:35:31", "55", "B;DGs4O%", '61'
"2024-12-31 23:35:32", "95", "B;DiQgm*", '94'
"2024-12-31 23:35:44", "110", ".;:*4sg", '2'
"2024-12-31 23:35:47", "75", "B;D@gO*%", '113'
"2024-12-31 23:35:49", "104", "_K7wQgD", '148'
"2024-12-31 23:35:54", "44", "B;]OQOsO", '62'
"2024-12-31 23:36:13", "147", "B;Di4s7*", '158'
"2024-12-31 23:36:15", "28", "B;D0%4mO", '139'
"2024-12-31 23:36:24", "60", "B;D3m*gQ", '0'
